"unique_id","study","study_log_number","project","gear_type","year","month","date","time","serial_number","station","species","depth","temp_surf","cond_surf","ppt_surf","temp_bott","cond_bott","ppt_bott","secchi","turbidity","total_body_weight","fork_length","gut_contents","total_gut_content_weight","total_number_of_prey","total_prey_weight","gut_fullness","fullness_rank","digestion_rank","debris_sand_silt_mud","unid_animal_material","unid_plant_material","stomach_gut_tissue","worm_pieces","acanthocyclops_spp","acartia_copepodid","acartia_spp","acartiella_copepodid","acartiella_sinensis","barnacle_nauplii","bosmina_spp","calanoid_copepodid","ceriodaphnia_spp","chironomid_larvae","clams","copepod_nauplii","corophium_type","crab_megalope","crab_zoea","cumaceans","cyclopoid_copepodid","daphnia_spp","diaphanosoma_spp","diaptomus_copepodid","diaptomus_spp","eurytemora_copepodid","eurytemora_nauplii","eurytemora_spp","fish_eggs","gammarus_type","harpacticoids","hyperacanthomysis_longirostris","isopods","limnoithona_copepodid","limnoithona_spp","longfin_smelt","neomysis_kadiakensis","neomysis_mercedis","nippoleucon_hinumensis","oithona_copepodid","oithona_davisae","osphranticum","ostracods","other_calanoid","other_cladocera","other_cyclopoid","other_insect_larvae","other_malacostraca","other_rotifer","other_zooplankton","pacific_herring","palaemon","prickly_sculpin","pseudodiaptomus_copepodid","pseudodiaptomus_forbesi","pseudodiaptomus_marinus","pseudodiaptomus_nauplii","pseudodiaptomus_spp","sinocalanus_copepodid","sinocalanus_nauplii","sinocalanus_spp","synchaeta","terrestrial_invertebrates","tortanus_copepodid","tortanus_dextrilobatus","tortanus_spp","tridentiger_spp","unid_amphipod","unid_calanoid","unid_cladocera","unid_copepod","unid_cyclopoid","unid_fish","unid_mysids"
"DOP_0046","DOP","0046","EDSM","KT",2017,10,2017-10-10,"08:39","0046","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.1397,60,"Y",NA,6,0.0045819647,0.402032528,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0047","DOP","0047","EDSM","KT",2017,10,2017-10-10,"08:39","0047","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,0.7823,54,"Y",0.0038,54,0.002232894,0.285426814,2,2,"N","N","N","N","N",0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"DOP_0048","DOP","0048","EDSM","KT",2017,10,2017-10-10,"08:39","0048","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,0.9898,56,"Y",NA,4,0.000113,0.011416448,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0049","DOP","0049","EDSM","KT",2017,10,2017-10-10,"08:39","0049","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.1965,57,"Y",NA,39,0.0040463974,0.338186158,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"DOP_0050","DOP","0050","EDSM","KT",2017,10,2017-10-10,"08:39","0050","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,0.7393,54,"Y",NA,47,0.0028272643,0.38242449,3,3,"N","N","N","N","N",0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"DOP_0051","DOP","0051","EDSM","KT",2017,10,2017-10-10,"08:39","0051","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,0.9758,61,"Y",NA,30,0.0060149928,0.616416557,2,3,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"DOP_0052","DOP","0052","EDSM","KT",2017,10,2017-10-10,"08:39","0052","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.4185,65,"Y",0.014,43,0.0146952523,1.035971261,4,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"DOP_0053","DOP","0053","EDSM","KT",2017,10,2017-10-10,"08:39","0053","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.1679,60,"Y",NA,23,0.0039648137,0.339482294,3,2,"N","N","N","N","N",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DOP_0054","DOP","0054","EDSM","KT",2017,10,2017-10-10,"08:39","0054","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,0.5737,49,"Y",NA,13,0.0012418555,0.216464274,2,2,"N","N","N","N","N",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0055","DOP","0055","EDSM","KT",2017,10,2017-10-10,"08:39","0055","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.3903,60,"Y",NA,19,0.0049969034,0.359411883,2,3,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DOP_0056","DOP","0056","EDSM","KT",2017,10,2017-10-10,"08:39","0056","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,0.9115,54,"Y",NA,31,0.0026308391,0.288627443,3,2,"N","N","N","N","N",0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"DOP_0057","DOP","0057","EDSM","KT",2017,10,2017-10-10,"08:39","0057","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.6845,65,"Y",NA,56,0.0023292692,0.138276591,3,3,"N","N","N","N","N",0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"DOP_0058","DOP","0058","EDSM","KT",2017,10,2017-10-10,"08:39","0058","18-11-LSR01","Delta Smelt",NA,16.8,137,0.06,NA,NA,NA,52,36.1,1.1114,56,"Y",NA,56,0.011842146,1.065516102,4,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DOP_0059","DOP","0059","EDSM","KT",2017,10,2017-10-10,"09:27","0059","18-11-LSR02","Delta Smelt",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6439,59,"Y",NA,27,0.0083834979,0.509976149,4,2,"N","N","N","N","N",0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0060","DOP","0060","EDSM","KT",2017,10,2017-10-10,"09:51","0060","18-11-LSR02","Delta Smelt",NA,17.5,860,0.4,NA,NA,NA,48,24,0.8048,50,"Y",0.0017,18,0.0011251,0.139798708,3,2,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,2,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0061","DOP","0061","EDSM","KT",2017,8,2017-08-10,"10:42","0151","18-02-SBM02","Delta Smelt",NA,22.4,8404,4.65,NA,NA,NA,40,47.1,1.5025,62,"Y",NA,40,0.0015687,0.10440599,2,2,"N","N","N","N","N",0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0062","DOP","0062","EDSM","KT",2017,8,2017-08-11,"10:13","0152","18-02-SBM04","Delta Smelt",NA,22.2,6152,3.33,NA,NA,NA,47,48.3,0.4335,42,"Y",NA,1315,0.0078895,1.819953864,4,2,"N","N","N","N","N",0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1300,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0063","DOP","0063","EDSM","KT",2017,8,2017-08-11,"10:13","0153","18-02-SBM04","Delta Smelt",NA,22.2,6152,3.33,NA,NA,NA,47,48.3,1.7662,62,"Y",0.0013,4,0.0001907,0.010797192,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0064","DOP","0064","EDSM","KT",2017,8,2017-08-16,"08:48","0154","18-03-SM02","Delta Smelt",NA,19.8,8679,4.82,NA,NA,NA,32,55.3,0.7194,52,"Y",NA,827,0.0047205,0.65617181,3,2,"N","N","N","N","N",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,821,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DOP_0065","DOP","0065","EDSM","KT",2017,8,2017-08-16,"08:48","0155","18-03-SM02","Delta Smelt",NA,19.8,8679,4.82,NA,NA,NA,32,55.3,0.6114,46,"Y",NA,389,0.00253,0.413804383,3,2,"N","N","N","N","N",0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,347,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
"DOP_0066","DOP","0066","EDSM","KT",2017,8,2017-08-16,"09:01","0156","18-03-SM02","Delta Smelt",NA,20.3,9358,5.23,NA,NA,NA,31,83.6,0.7844,54,"Y",NA,557,0.0030344,0.386843447,4,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,540,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0067","DOP","0067","EDSM","KT",2017,8,2017-08-16,"12:08","0157","18-03-HB01","Delta Smelt",NA,21.5,3235,1.67,NA,NA,NA,64,20.2,1.1054,51,"Y",NA,140,0.0087855,0.79478017,3,3,"N","N","N","N","N",0,0,0,0,76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"DOP_0068","DOP","0068","EDSM","KT",2017,8,2017-08-22,"09:05","0158","18-04-SBM05","Delta Smelt",NA,20,10399,5.86,NA,NA,NA,26,63.3,0.6575,45,"Y",NA,749,0.0047519,0.722722433,3,3,"N","N","N","N","N",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,717,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0
"DOP_0069","DOP","0069","EDSM","KT",2017,8,2017-08-22,"09:05","0159","18-04-SBM05","Delta Smelt",NA,20,10399,5.86,NA,NA,NA,26,63.3,1.0729,52,"Y",0.0103,8,0.0006671043,0.062177681,1,3,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0070","DOP","0070","EDSM","KT",2017,8,2017-08-22,"09:05","0160","18-04-SBM05","Delta Smelt",NA,20,10399,5.86,NA,NA,NA,26,63.3,0.8484,49,"Y",NA,841,0.005989698,0.705999294,3,2,"N","N","N","N","N",0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,796,0,0,0,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"DOP_0071","DOP","0071","EDSM","KT",2017,8,2017-08-22,"09:05","0161","18-04-SBM05","Delta Smelt",NA,20,10399,5.86,NA,NA,NA,26,63.3,1.3394,55,"Y",NA,282,0.002109694,0.15751038,3,3,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,248,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0
"DOP_0072","DOP","0072","EDSM","KT",2017,8,2017-08-22,"09:49","0162","18-04-SBM05","Delta Smelt",NA,20.3,9050,5.04,NA,NA,NA,25,80.8,1.283,60,"Y",NA,14,0.002290596,0.178534374,1,3,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0073","DOP","0073","EDSM","KT",2017,8,2017-08-22,"10:35","0163","18-04-SBM02","Delta Smelt",NA,20.5,9066,5.05,NA,NA,NA,30,95.4,0.7772,45,"Y",0.0065,1259,0.0115919,1.491495111,4,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,972,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,279,0,0
"DOP_0074","DOP","0074","EDSM","KT",2017,8,2017-08-23,"10:05","0164","18-04-LSJ03","Delta Smelt",NA,21.1,1453,0.71,NA,NA,NA,26,30,0.7285,46,"Y",NA,5,0.0002044,0.028057653,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0075","DOP","0075","EDSM","KT",2017,8,2017-08-30,"08:23","0165","18-05-SBM02","Delta Smelt",NA,21.9,3676,1.91,NA,NA,NA,41,24.5,1.2244,51,"Y",0.0031,18,0.0008190675,0.066895421,1,2,"N","N","N","N","N",0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0076","DOP","0076","EDSM","KT",2017,9,2017-09-07,"08:57","0166","18-06-SBM01","Delta Smelt",NA,22.5,7776,4.28,NA,NA,NA,43,37.1,0.6768,48,"Y",NA,2,2.69e-05,0.003974586,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0077","DOP","0077","EDSM","KT",2017,9,2017-09-07,"11:01","0167","18-06-SBM02","Delta Smelt",NA,22.8,8813,4.9,NA,NA,NA,29,85.2,0.6265,48,"Y",NA,226,0.0017225,0.274940144,2,2,"N","N","N","N","N",0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0
"DOP_0078","DOP","0078","EDSM","KT",2017,9,2017-09-11,"08:34","0168","18-07-SBM01","Delta Smelt",NA,22.2,12416,7.09,NA,NA,NA,49,28.1,0.9866,58,"Y",NA,1,7.53e-05,0.007632272,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0079","DOP","0079","EDSM","KT",2017,9,2017-09-11,"09:35","0169","18-07-SBM02","Delta Smelt",NA,22.3,11854,6.75,NA,NA,NA,44,27.8,0.8933,50,"Y",NA,1409,0.0098712,1.105026307,4,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1279,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
"DOP_0080","DOP","0080","EDSM","KT",2017,9,2017-09-12,"08:32","0170","18-07-HB01","Delta Smelt",NA,22.8,4489,2.37,NA,NA,NA,64,28.8,0.8269,48,"Y",NA,8,0.0001226,0.01482646,1,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0081","DOP","0081","EDSM","KT",2017,9,2017-09-12,"09:06","0171","18-07-SBM03","Delta Smelt",NA,22.3,9199,5.13,NA,NA,NA,46,36.3,0.9132,51,"Y",NA,283,0.0025094,0.27479194,2,2,"N","N","N","N","N",0,0,0,8,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,254,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
"DOP_0082","DOP","0082","EDSM","KT",2017,9,2017-09-20,"11:58","0172","18-08-SM01","Delta Smelt",NA,20.7,7268,3.98,NA,NA,NA,32,66.5,1.1682,60,"Y",NA,1216,0.0097268,0.832631399,4,3,"N","N","N","N","N",0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1016,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0
"DOP_0083","DOP","0083","EDSM","KT",2017,9,2017-09-20,"13:32","0173","18-08-SBM01","Delta Smelt",NA,20.1,7555,4.15,NA,NA,NA,32,79.5,0.6802,48,"Y",NA,10,0.0008023909,0.11796397,2,2,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"DOP_0084","DOP","0084","EDSM","KT",2017,9,2017-09-27,"09:17","0174","18-09-SBM01","Delta Smelt",NA,19.7,5271,2.82,NA,NA,NA,50,31.8,1.6402,61,"Y",NA,6,0.0003018,0.018400195,1,3,"N","N","N","N","N",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0085","DOP","0085","EDSM","KT",2017,9,2017-09-29,"09:22","0175","18-09-SBM02","Delta Smelt",NA,19.7,4890,2.6,NA,NA,NA,82,13.1,1.1043,58,"Y",0.008,434,0.0051024,0.462048356,3,3,"N","N","N","N","N",0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,60,0,0
"DOP_0086","DOP","0086","EDSM","KT",2017,10,2017-10-10,"09:47","0176","18-11-SM01","Delta Smelt",NA,17.8,6903,3.77,NA,NA,NA,29,44.9,0.8173,52,"Y",NA,87,0.0023971,0.293294996,3,3,"N","N","N","N","N",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,28,0,41,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0087","DOP","0087","EDSM","KT",2017,10,2017-10-17,"10:13","0177","18-12-SM01","Delta Smelt",6.55,17,8184,4.52,NA,NA,NA,35,56.3,0.4109,47,"Y",0.0044,260,0.0040494865,0.985516317,4,3,"N","N","N","N","N",0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0,189,0,0,0,0,6,0,10,0,0,1,3,0,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"DOP_0088","DOP","0088","EDSM","KT",2017,10,2017-10-23,"08:21","0061","18-13-LSR01","Delta Smelt",6.6,16.2,868,0.41,NA,NA,NA,42,23.7,1.0544,53,"Y",NA,1,1.37e-05,0.001299317,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0089","DOP","0089","EDSM","KT",2017,11,2017-11-08,"09:51","0062","18-15-LSR02","Delta Smelt",8.9,15.6,1664,0.82,NA,NA,NA,69,17.6,0.5914,44,"Y",NA,68,0.0017002,0.287487318,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"DOP_0090","DOP","0090","EDSM","KT",2017,11,2017-11-20,"08:59","0063","18-17-LSR01","Delta Smelt",NA,14.5,1433,0.7,NA,NA,NA,64,39,0.8289,49,"Y",NA,43,0.0009464674,0.114183548,2,2,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0091","DOP","0091","EDSM","KT",2017,10,2017-10-25,"08:18","0178","18-13-HB01","Delta Smelt",11.21,16.9,4064,2.13,NA,NA,NA,57,23.1,0.7994,52,"Y",0.0036,4,8.76e-05,0.010958219,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0092","DOP","0092","EDSM","KT",2017,10,2017-10-30,"10:42","0179","18-14-SM01","Delta Smelt",NA,17.8,7524,4.13,NA,NA,NA,45,33.1,0.9719,56,"Y",NA,518,0.0094854141,0.975966058,4,2,"N","N","N","N","N",37,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,334,0,0,0,0,65,0,28,0,0,5,1,0,1,41,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOP_0093","DOP","0093","EDSM","KT",2017,11,2017-11-27,"09:34","0180","18-18-SM01","Delta Smelt",8.1,14.4,8434,4.67,NA,NA,NA,32,38.3,1.3346,57,"Y",NA,265,0.0058405,0.437621759,3,2,"N","N","N","N","N",67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166,2,0,0,0,2,0,18,0,0,0,0,0,1,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
